week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,load_4w_avg,hr_4w_avg,near_max_4w_avg
2025-03-03,3,9.692640258789062,395.8288171509902,135.97626901185424,189.0,0.4891933972471933,1.0015747514272269,2.0,0.48333333333333334,0.0015747514272269278,34.33333332538605,193.77349948339486,396.41137261903157,568.0780392459618,60.36572395213134,0.4346426411972934,59.35536844644826,946.218445810251,137.60872674725715,65.4739504088958
2025-03-10,2,7.886700210571288,288.8383802155654,148.8090058256136,198.0,0.5802057150752737,1.0371976542958805,2.2360248447204967,6.933333333333333,0.027216041477388354,38.483333333333334,167.54130684913815,299.7083992213034,492.1250658879701,62.78064098150428,0.3071204164586685,45.71069293311327,766.8962632173148,141.79383363182498,54.68332541336616
2025-03-17,3,6.286500167846678,251.21752591927844,141.88981303242227,183.0,0.53113342576186,1.0,,0.0,0.0,39.68333332935969,127.00824279865284,251.21752591927844,449.6341925660769,82.54247473883066,0.3783401831246118,53.49469430656978,619.9530199463104,142.2166241293366,46.28749999552966
2025-03-24,3,10.012680267333984,322.2019477347533,138.1494231981803,198.0,0.5046058382849666,1.0178606380896458,2.0993975903614457,5.533333333333333,0.01624584067332159,36.550733153025305,165.38060728662205,328.5963744840502,511.3500402491768,52.130414128431504,0.3374492603685537,46.056264710909154,505.29683448729634,141.20612776701762,37.2626832852761
2025-03-31,3,11.56716030883789,397.85762321750326,141.38092700205377,182.0,0.5275243049791047,1.0,,0.0,0.0,85.13333331545194,208.94848690493478,397.85762321750326,823.524289794763,71.79913960303445,0.33371422225434344,47.16644276929103,569.1583971244966,142.55729226456748,49.96268328279257
2025-04-07,5,16.139160430908202,628.6747392495473,144.27561867281742,187.0,0.5480540331405489,1.0001890359168242,2.0,0.1,0.0001890359168241966,132.76641138394675,341.57699077389793,628.7796780185461,1292.6117349382798,81.49282456169622,0.33931887653719767,48.46899058554217,769.2800643870739,141.42394547636843,73.53345279544591
2025-04-14,6,20.66544055175781,776.4015329003335,140.9779764885009,192.0,0.524666499918446,1.001338688085676,2.0,0.9666666666666667,0.0013386880856760374,148.27260838747026,407.1825845283469,777.4954315969902,1518.8584735343416,76.79689304406735,0.32867432080825393,46.11939121677536,1036.5861346291401,141.19598634038812,100.68077155997355
2025-04-21,4,15.430500411987303,494.791249370575,137.80499341080724,194.0,0.5021630738355124,1.007223567393059,2.046783625730994,2.85,0.006900726392251816,62.35002913673719,247.48590303604516,498.4257936418643,810.1759393255503,54.53827264391795,0.33323670014838286,45.3980930153423,1111.2926093982335,141.10987889354482,107.13059555590152
2025-04-28,9,19.362420516967774,794.0817902247111,130.84830248653623,197.0,0.4528248403300442,1.0089419068264298,2.1131877990430623,7.300000000000001,0.007784346545740156,59.266608864068985,396.60399018650554,803.1786951564152,1099.51173947676,54.937666623663,0.3338936804098636,46.54973042121377,1180.2894718187326,138.47672276466545,100.66391444305577
2025-05-05,4,8.001000213623046,352.38158931732175,127.13055272457188,183.0,0.42645782074164457,1.0,,0.0,0.0,23.78335368235906,154.54362673273002,352.38158931732175,471.2983577291171,61.847250035615104,0.4358399241259982,55.22831793912687,974.961127516442,134.19045627760408,73.41815001765886
2025-05-12,5,15.476220413208008,542.0603943506876,141.90222101093136,191.0,0.5312214256094424,1.0068033714860536,2.0,3.666666666666667,0.006803371486053676,83.41664060354233,286.0905846687403,546.3795843296773,963.4627873473889,63.282810814147794,0.3396215276628072,47.85586401832263,836.1122059697038,134.42151740821168,57.204158071676886
2025-05-19,3,9.578340255737304,354.0041063328584,145.73839785649062,191.0,0.558428353592132,1.0153029076661308,2.0,5.066666666666666,0.015302907666130924,60.449978542327884,198.03370603516962,359.3946633886163,661.6445561002557,68.32908901703405,0.2980778465313747,43.23516787312073,798.9793601633803,136.40486851963252,56.729145423074556
2025-05-26,4,13.03020034790039,500.18196403384206,142.58572993143218,194.0,0.536069006605902,1.0065845473346753,2.072463768115942,3.3000000000000003,0.0064093300652612985,50.64166667461396,268.8447210387283,503.6494507731864,756.8577841462561,57.41357911152579,0.34920211112868127,49.69083280426095,713.3158713307542,139.3392253808565,54.572909875710806
2025-06-02,5,12.306140090942382,448.20751620133717,134.15431690083238,194.0,0.47627175106973335,1.0048589623849602,2.041666666666667,2.5166666666666666,0.004694244875488739,47.50000000198682,230.37282340438907,450.8355878830087,688.3355878929428,62.82106429882244,0.3297733129456666,45.285548136656566,767.5751788717107,141.09516642492164,60.50207145561774
2025-06-09,9,20.127780441284177,1071.1829828818638,132.05333951368107,190.0,0.4613712022246884,1.0007696474412875,2.0,0.9333333333333333,0.0007696474412876563,77.21668544212977,495.2528822765873,1072.1743828709261,1458.257810081575,80.14115212524418,0.5847455502103152,77.32371142018238,891.2739345552571,138.63294605060906,58.9520826652646
2025-06-16,7,25.730560119628905,974.6843669493993,136.62926067683546,197.0,0.49382454380734364,1.0166329892765953,2.076593923833975,13.549999999999999,0.013627414691331047,106.98316305478414,485.78741805810387,991.3792050834364,1526.295020357357,61.95459011554607,0.4764377451352169,64.10852730171504,1107.4365506195325,136.35566175569528,70.58537879337867
2025-06-23,6,20.543800201416015,739.8150124529998,135.475472338638,192.0,0.48564164779175906,1.0068968416832373,2.0,4.6,0.006896841683237284,64.28333167831103,359.7030431240962,744.7397363532722,1066.1563947448274,54.100524391574304,0.4126202075780225,55.5733521223135,1184.7612032691754,134.57809735749674,73.99579504430292
2025-06-30,5,14.872700271606444,562.3847747822603,139.70932775471903,188.0,0.51566899116822,1.0011790407748562,2.0,0.43333333333333335,0.0011790407748561286,63.36649822791417,289.9260556897878,562.8226066851107,879.6550978246814,62.14663115991503,0.45010781280813444,62.60885236883278,1232.59108075211,135.96685007096838,77.96241960078477
2025-07-07,6,19.2,717.8924657265345,137.785355366392,188.0,0.5020237969247661,1.0011788190805553,2.0,0.95,0.0011788190805552044,83.68118686079978,365.30869890726274,718.8625728288096,1137.2685071328085,61.542134789033476,0.39511708929741024,54.391145933896205,1152.3437550149183,137.39985403414613,79.57854495545227
2025-07-14,3,6.6000000000000005,348.9016900002957,129.64243217730825,193.0,0.44427256863339193,1.0015352407536637,2.0,0.55,0.0015352407536636428,24.899999990065893,157.59307432030332,349.4572250364855,473.957224986815,83.51024958162292,0.548884675636684,70.79180452553197,889.2593061722828,135.6531469092643,59.057754189272714
2025-07-21,3,6.497580093383788,284.24999561508497,126.45291232810554,176.0,0.4216518604830181,1.0,,0.0,0.0,47.69999999602636,118.8500511808287,284.24999561508497,522.7499955952168,81.37598151716689,0.5791701702119165,72.44603960979514,753.4077063848802,133.3975069066312,54.91192126870155
2025-08-04,1,3.55,148.8873666505019,126.12947976878613,175.0,0.41935801254458244,1.0,,0.0,0.0,13.983333333333333,62.43711017155102,148.8873666505019,218.80403331716855,61.634938962582694,0.468781938829377,59.127222069552246,588.194940258002,130.00254491014798,42.56613004505633
2025-08-11,3,8.092440216064453,377.671356968085,139.89629384347666,190.0,0.5169949917977067,1.00080688542227,2.0,0.3,0.0008068854222700376,47.89999999403953,194.00647756177406,377.97412776352843,617.4741277337262,76.11063561816222,0.48574373430094714,67.09919702357465,458.2463454082314,130.53027952941915,33.620833328366274
2025-08-18,4,6.743700180053709,275.62264089981716,149.61867571817427,193.0,0.5859480547388247,1.0058646616541354,2.0,1.3,0.005864661654135338,53.4164356470108,152.09184751488883,276.9353382430339,544.0175164780879,80.32914008424525,0.3931045265613162,57.423880145603476,475.76141828104966,135.52434041463565,40.7499422426025
2025-08-25,4,10.97280029296875,413.1008334259192,141.15539550584393,189.0,0.525924790821588,1.0010356255178128,2.0,0.3333333333333333,0.001035625517812759,129.66455155213674,213.67537997026454,413.46919512445015,1061.791952885134,105.15973076185315,0.3890289130281717,54.548331584456534,610.5219076035289,139.19996120907024,61.2410801316301
2025-09-01,4,12.115800323486328,598.8991288006305,143.59711492699347,198.0,0.543241949836833,1.0265641254272553,2.285971223021583,9.266666666666667,0.02065685837420122,190.1559813896815,321.1640443550702,611.424455864257,1562.2043628126644,199.29322278725854,0.6665525698321142,93.68838693909072,946.3719899774029,143.56686999862208,105.28424214571714
2025-09-08,7,16.870380386352537,678.8655254681905,136.73988540236815,173.6028678304239,0.49460911632885207,1.0,,0.0,0.0,399.9663369913896,341.8747282557417,678.8655254681905,2678.6972104251386,191.02637179717854,0.4804570867770202,64.83134565845516,1461.677760650256,142.77776788834495,193.30082639505463
