id,transition_count,hr_rise_events,avg_hr_rise_bpm,median_hr_rise_bpm,avg_hr_rise_bpm_per_min,hr_drop_events,avg_hr_drop_bpm,median_hr_drop_bpm,avg_hr_drop_bpm_per_min
49CF4F09-8A2E-4D4E-9E27-07B689A9B591,102,97.0,3.850561771433461,0.3809523809523796,1.9252808857167305,98.0,-3.860593562159625,-3.0972222222222285,-5.147458082879499
FEEC7051-ED3D-4C2B-9378-AC17EA21FD23,56,52.0,0.12315185105394186,-1.2728174603174622,0.06157592552697093,50.0,-4.454047395442684,-4.7526315789473585,-5.9387298605902465
AE90A86D-0B9B-45DD-A086-E1D74B93A5B9,1,0.0,,,,1.0,-6.933333333333323,-6.933333333333323,-9.244444444444431
5FA03CBF-5FAF-429B-B079-D42F8058929D,89,86.0,2.984036620047739,0.5418478260869506,1.4920183100238695,87.0,-2.260438657557151,0.375,-3.0139182100762016
DC22272E-7660-4B05-9BA7-A85654095501,19,18.0,1.3707652787362907,-1.5625,0.6853826393681454,19.0,1.6398690566997172,0.5666666666666629,2.1864920755996224
FA1796AC-90F3-4A79-8A05-91BCE427A893,86,79.0,4.1470735390302345,1.2916666666666572,2.0735367695151172,80.0,-5.0112790083405985,-2.078333333333333,-6.68170534445413
EBD851AD-4D05-48F8-8CE7-2F4754F6E1B2,104,99.0,-0.6143580066771633,-1.198757763975152,-0.30717900333858167,97.0,-1.6261828241836593,-1.289999999999992,-2.1682437655782127
D284BEC0-90C9-42EE-9234-0AC97117DFFE,100,85.0,5.419822026046819,6.300000000000011,2.7099110130234094,83.0,-5.607539506554478,-4.088888888888874,-7.476719342072639
30C23E2A-A594-4070-9125-C811412D1DF2,133,132.0,2.3900088159632165,0.17500000000001137,1.1950044079816082,133.0,-6.768925886655087,-6.333333333333314,-9.025234515540115
42D61728-39E0-4929-9664-131ADA81762B,94,87.0,2.134880336090781,-0.39130434782609314,1.0674401680453904,86.0,-3.600758987965363,-0.4005270092226709,-4.801011983953819
E0C25000-B184-43B2-98DD-B2604E4554CB,10,8.0,5.36979166666667,3.625,2.684895833333335,6.0,-12.559259259259262,-14.25,-16.745679012345683
8F9B072C-F22E-4C35-B55F-306B77817578,91,84.0,3.346848251990623,1.9619047619047763,1.6734241259953115,79.0,-2.5972299088859576,-2.805555555555543,-3.462973211847942
B1E7E0FE-2A10-47BD-9911-D7454D7AD617,80,77.0,2.6227566984883413,1.4720496894409791,1.3113783492441706,78.0,-6.305951733084424,-1.7763888888888886,-8.407935644112566
CBAA70C4-64FD-4BB9-8B47-62D53A834CBA,44,43.0,7.548520711958526,1.7361111111111143,3.774260355979263,44.0,-11.664956878966704,-10.599999999999994,-15.553275838622271
6731D303-05C2-408C-AF80-C27DCFE03A07,115,95.0,1.6514685122608925,0.8571428571428612,0.8257342561304463,98.0,-3.629019036676835,-4.084821428571416,-4.838692048902448
1DDD3873-F8F3-4B4A-923C-EA19F3BC43E7,72,66.0,3.314419453332494,3.433471359558311,1.657209726666247,65.0,-3.129460784046501,-3.0,-4.172614378728668
D5C4CC16-97C6-46E1-A649-821A73003D30,96,94.0,0.9675761808915753,1.5763888888888857,0.48378809044578763,95.0,-1.451490002251515,0.055555555555542924,-1.9353200030020197
5B02AC2F-B7F3-4B93-935C-09C66B2305CB,103,94.0,3.460660293071754,4.07058823529411,1.730330146535877,94.0,-4.221465045388135,-2.6218434343434325,-5.6286200605175125
7C4722FE-8A46-430B-AB7A-449035B753FB,105,104.0,2.9922200842953117,1.259661835748787,1.4961100421476559,105.0,-4.94729831619216,-3.4975845410627926,-6.59639775492288
B43218E2-8BF3-4031-8AD3-BDF01441C5D1,112,108.0,4.591150411953198,3.8333333333333286,2.295575205976599,107.0,-4.4983661302290034,-6.618055555555543,-5.997821506972006
DBFEAD1B-2693-4EA9-9244-D5AB7D9AC36A,97,93.0,1.9867148847723877,0.17391304347825098,0.9933574423861938,94.0,-1.6501148317198264,-0.6314009661835769,-2.200153108959769
A9128256-F1C5-4DB6-8D66-68E6170E8BBF,71,63.0,3.2028391901182562,1.4904761904762154,1.6014195950591281,64.0,-8.280214524522485,-5.5277777777777715,-11.040286032696647
B3CC6739-FABC-4DD7-AE55-2A2992845054,92,72.0,2.369011272041682,1.2398989898990038,1.184505636020841,69.0,-4.425947741908197,-4.05263157894737,-5.901263655877596
EDE7E391-1681-4D33-8D84-3D89DD240BAD,75,71.0,4.252959026144478,2.294685990338138,2.126479513072239,72.0,-4.70698482558561,-3.2450396825396837,-6.275979767447478
4B677F15-4FF9-446D-A817-E488608651D8,110,102.0,2.3598070697021547,3.6338888888889045,1.1799035348510774,98.0,-2.737894233743306,-3.868055555555543,-3.6505256449910726
54E36BB7-C5E6-404E-A20A-B83E33015A0D,118,109.0,2.6538793834818715,1.7222222222222285,1.3269396917409357,107.0,-1.857134807564998,-0.4166666666666856,-2.476179743419997
F9D71916-251C-48ED-B051-9AB89656C985,67,54.0,6.36018600548521,4.951388888888886,3.180093002742605,57.0,-14.762896849516144,-14.7777777777778,-19.68386246602153
CD9111F5-A8F5-4440-969A-8D8850D56BA9,112,105.0,-0.9473244892294939,-2.555555555555543,-0.47366224461474693,103.0,0.8675402613907262,2.980676328502426,1.1567203485209685
3DE67630-8EA3-48FB-A7A2-52370F99BB4E,111,106.0,2.721734849889557,1.9955555555555549,1.3608674249447785,106.0,-3.305042081119844,-2.145833333333343,-4.4067227748264575
AAB86792-737D-4DFF-8A48-9F757F8194DE,78,67.0,0.024694427449258587,1.3499999999999943,0.012347213724629293,67.0,-2.948162594033046,-5.0,-3.930883458710729
F513A801-9657-40C4-A581-D701061E3DE5,5,3.0,5.324380521439347,9.32692307692308,2.6621902607196737,4.0,-12.885714285714279,-12.885714285714279,-17.18095238095237
8C2BDF41-ADA4-4C91-B954-02D124066143,92,77.0,-4.360814895613612,-0.845238095238102,-2.180407447806806,78.0,-1.494173929535881,-2.5347222222222143,-1.992231906047841
46287858-318D-4BC5-8C21-C3D176A414B4,65,62.0,4.362797497821763,1.0847222222222257,2.1813987489108815,64.0,-5.779969934490594,-1.3888888888888857,-7.70662657932079
8C4E0E99-DE55-4021-B979-F61F54F0FB44,82,76.0,1.1008111040573276,1.578769841269839,0.5504055520286638,73.0,-4.408323272256228,0.8499999999999943,-5.877764363008306
5E3385DE-EEAE-4584-9BD1-7AB6EAD93708,97,87.0,5.650138610821222,3.536231884057969,2.825069305410611,89.0,-4.973070779471483,-1.7222222222222285,-6.630761039295312
5786F03E-E263-466E-9FD3-AA4187A4F851,95,86.0,0.39519199771867786,0.3333333333333428,0.19759599885933893,89.0,-0.8776996680631459,0.7638888888888857,-1.1702662240841946
A29E2284-617B-4D38-B172-226AAB69B5BE,112,107.0,-0.27995988207313754,-2.125,-0.13997994103656877,111.0,-1.3102967041400877,-0.799999999999983,-1.7470622721867834
85E2BA4C-2B13-4A51-8DED-FD6AEB4EA136,98,0.0,,,,0.0,,,
E8A5A161-27E7-48C9-897A-995D70013183,86,0.0,,,,0.0,,,
D48AABB9-D305-40D1-9317-D490A35265AA,90,0.0,,,,0.0,,,
E1818A10-2A5E-44F2-8C09-4C9270C73167,99,0.0,,,,0.0,,,
