week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,mean_hr_rise_bpm,mean_hr_rise_bpm_per_min,mean_hr_drop_bpm,mean_hr_drop_bpm_per_min,total_transition_events,load_4w_avg,hr_4w_avg,near_max_4w_avg
2025-03-10,2,7.886700210571288,288.8383802155654,148.8090058256136,198.0,0.5802057150752737,3.8863934178273754,4.74600674469306,197.16666666666669,0.7703506715151772,38.483333333333334,167.54130684913815,1121.8116235499365,1314.228290216603,167.40925353052202,0.3071204164586685,45.71069293311327,0.3448279477002793,0.17241397385013965,-2.100628933504751,-2.800838578006335,199,1892.4132157467056,141.79383363182498,54.68332541336616
2025-03-17,3,6.286500167846678,251.21752591927844,141.88981303242227,183.0,0.53113342576186,3.3184319210865447,4.373787686581577,131.33333333333331,0.6607864294991104,39.68333332935969,127.00824279865284,762.1269580134883,960.5436246602868,179.24825041751475,0.3783401831246118,53.49469430656978,-1.967801833267229,-0.9839009166336145,-3.352381784864212,-4.4698423798189495,190,1477.6306415050105,142.2166241293366,46.28749999552966
2025-03-24,3,10.012680267333984,322.2019477347533,138.1494231981803,198.0,0.5046058382849666,3.011548919577141,3.9300910448120554,193.46666666666667,0.6532292709654897,36.550733153025305,165.38060728662205,998.3424393908305,1181.096105155957,114.52143241947141,0.3374492603685537,46.056264710909154,-0.5594702298948254,-0.2797351149474127,-1.2149192325580127,-1.61989231007735,274,1192.6862713784221,141.20612776701762,37.2626832852761
2025-03-31,3,11.56716030883789,397.85762321750326,141.38092700205377,182.0,0.5275243049791047,3.448659858351333,4.568621360346611,242.2,0.6849502519391321,85.13333331545194,208.94848690493478,1362.4872350184046,1788.1539015956644,155.90326376378343,0.33371422225434344,47.16644276929103,2.3617324061846614,1.1808662030923307,-3.8765835695711828,-5.168778092761578,372,1311.0054804071278,142.55729226456748,49.96268328279257
2025-04-07,5,16.139160430908202,628.6747392495473,144.27561867281742,187.0,0.5480540331405489,3.585613182362944,4.4412843111427,424.06666666666666,0.7396109074124334,132.76641138394675,341.57699077389793,2225.9262264423037,2889.7582833620377,181.42067254425064,0.33931887653719767,48.46899058554217,2.2788751663796307,1.1394375831898154,-3.05713082380654,-4.076174431742054,459,1704.8879786934863,141.42394547636843,73.53345279544591
2025-04-14,6,20.66544055175781,776.4015329003335,140.9779764885009,192.0,0.524666499918446,3.293591831218679,4.4004328739616065,478.23333333333335,0.667518867428253,148.27260838747026,407.1825845283469,2555.8287751436933,3297.1918170810445,165.02337148139307,0.32867432080825393,46.11939121677536,1.7353458958586188,0.8676729479293094,-3.6839225181313204,-4.911896690841761,577,2289.050026798676,141.19598634038812,100.68077155997355
2025-04-21,4,15.430500411987303,494.791249370575,137.80499341080724,194.0,0.5021630738355124,3.1470028234382386,4.308989352788986,267.01666666666665,0.6298339301947938,62.35002913673719,247.48590303604516,1549.3823765129719,1861.1325221966579,120.60101922004516,0.33323670014838286,45.3980930153423,1.4821727108901495,0.7410863554450747,-4.487062258248311,-5.982749677664414,396,2459.059131058851,141.10987889354482,107.13059555590152
2025-04-28,9,19.362420516967774,794.0817902247111,130.84830248653623,197.0,0.4528248403300442,2.5760905753453276,3.8349285317561064,450.2333333333333,0.5138536027457128,59.266608864068985,396.60399018650554,2355.4784881994906,2651.8115325198355,136.3581649012688,0.3338936804098636,46.54973042121377,2.107468266014107,1.0537341330070535,-4.692622058214961,-6.25682941095328,553,2674.9735387898936,138.47672276466545,100.66391444305577
2025-05-05,4,8.001000213623046,352.38158931732175,127.13055272457188,183.0,0.42645782074164457,2.188120407819534,3.5637656726956934,156.08333333333334,0.44076653939445853,23.78335368235906,154.54362673273002,807.9853191426384,926.9020875544338,113.8845125754516,0.4358399241259982,55.22831793912687,0.9440337732732818,0.4720168866366409,-5.935660361636349,-7.914213815515132,259,2184.259489837993,134.19045627760408,73.41815001765886
2025-05-12,5,15.476220413208008,542.0603943506876,141.90222101093136,191.0,0.5312214256094424,3.323445056756262,4.318853168517723,339.3666666666667,0.6934919509557423,83.41664060354233,286.0905846687403,1774.8380635724216,2191.921266590133,143.97373758800737,0.3396215276628072,47.85586401832263,2.141773420510622,1.070886710255311,-2.913719890863146,-3.884959854484194,463,1907.941852215265,134.42151740821168,57.204158071676886
2025-05-19,3,9.578340255737304,354.0041063328584,145.73839785649062,191.0,0.558428353592132,3.4873042238637812,4.426351282923481,243.01666666666668,0.7188227471916523,60.449978542327884,198.03370603516962,1239.4283455581665,1541.678238269806,158.63519284684506,0.2980778465313747,43.23516787312073,3.806435595680767,1.9032177978403835,-3.6227583509326835,-4.830344467910244,255,1828.078281233552,136.40486851963252,56.729145423074556
2025-05-26,4,13.03020034790039,500.18196403384206,142.58572993143218,194.0,0.536069006605902,3.2893329387602948,4.179860944031323,342.6333333333333,0.7124108748933776,50.64166667461396,268.8447210387283,1654.7858729320844,1907.9942063051542,145.9875615467435,0.34920211112868127,49.69083280426095,4.1410406900531145,2.0705203450265572,-4.399063664935324,-5.865418219913765,413,1642.1239496798817,139.3392253808565,54.572909875710806
2025-06-02,5,12.306140090942382,448.20751620133717,134.15431690083238,194.0,0.47627175106973335,2.738852688646528,3.821200603044121,274.55,0.558808475259442,47.50000000198682,230.37282340438907,1399.6900397427426,1637.1900397526765,126.50254806642276,0.3297733129456666,45.285548136656566,2.442223181518691,1.2211115907593455,-7.597568062536941,-10.130090750049254,408,1819.6959377294422,141.09516642492164,60.50207145561774
2025-06-09,9,20.127780441284177,1071.1829828818638,132.05333951368107,190.0,0.4613712022246884,2.4203583541409603,3.609990419244518,555.6333333333333,0.5398190725612874,77.21668544212977,495.2528822765873,2702.5521680568168,3088.6355952674658,168.65724122603632,0.5847455502103152,77.32371142018238,3.733941429224085,1.8669707146120424,-4.246517379775389,-5.662023173033852,896,2043.8745198987754,138.63294605060906,58.9520826652646
2025-06-16,7,25.730560119628905,974.6843669493993,136.62926067683546,197.0,0.49382454380734364,2.917765689604553,4.1706986654563405,574.0833333333333,0.5919517696687355,106.98316305478414,485.78741805810387,2885.813419948284,3420.729235222205,133.7535526978697,0.4764377451352169,64.10852730171504,3.780228856464004,1.890114428232002,-5.276314268495879,-7.035085691327838,802,2513.637269136875,136.35566175569528,70.58537879337867
2025-06-23,6,20.543800201416015,739.8150124529998,135.475472338638,192.0,0.48564164779175906,2.787061820360806,3.9599388428666877,413.46666666666664,0.5879343949817214,64.28333167831103,359.7030431240962,2073.478723771542,2394.895382163097,119.13273427255847,0.4126202075780225,55.5733521223135,1.6899271265073583,0.8449635632536792,-4.049226142099509,-5.398968189466011,709,2635.3625631013606,134.57809735749674,73.99579504430292
2025-06-30,5,14.872700271606444,562.3847747822603,139.70932775471903,188.0,0.51566899116822,3.2038632358434356,4.277619562454118,362.06666666666666,0.6687640120203715,63.36649822791417,289.9260556897878,1804.6598355583728,2121.4923266979436,148.45989989837057,0.45010781280813444,62.60885236883278,3.8229986525538395,1.9114993262769198,-3.1849495176020386,-4.246599356802718,549,2756.438134837678,135.96685007096838,77.96241960078477
2025-07-07,6,19.2,717.8924657265345,137.785355366392,188.0,0.5020237969247661,2.9305865305786902,4.064286426896561,383.6166666666667,0.6259286597184155,83.68118686079978,365.30869890726274,2179.7894075700337,2598.1953418740327,135.11219071782565,0.39511708929741024,54.391145933896205,1.2328756190673504,0.6164378095336752,-2.68702724881312,-3.5827029984174934,638,2633.8280714893194,137.39985403414613,79.57854495545227
2025-07-14,3,6.6000000000000005,348.9016900002957,129.64243217730825,193.0,0.44427256863339193,2.5114856993194614,4.08002773446853,174.18333333333334,0.48822762060663355,24.899999990065893,157.59307432030332,891.2435143915153,1015.7435143418447,166.56320111737716,0.548884675636684,70.79180452553197,5.791697920013952,2.895848960006976,-7.0330595208423174,-9.377412694456421,233,2032.5816412692293,135.6531469092643,59.057754189272714
2025-07-21,3,6.497580093383788,284.24999561508497,126.45291232810554,176.0,0.4216518604830181,2.377803796091325,3.985202481280154,126.01666666666667,0.46374944968237924,47.69999999602636,118.8500511808287,665.0674860101439,903.5674859902757,141.71090149906635,0.5791701702119165,72.44603960979514,2.640051107228947,1.3200255536144736,-2.5753501042272506,-3.4338001389696675,218,1659.749667226024,133.3975069066312,54.91192126870155
2025-08-04,1,3.55,148.8873666505019,126.12947976878613,175.0,0.41935801254458244,2.353337072349972,3.727786570201221,73.71666666666667,0.4961301177790241,13.983333333333333,62.43711017155102,350.38215954318895,420.29882620985563,118.39403555207201,0.468781938829377,59.127222069552246,2.230413049676669,1.1152065248383345,-2.7237358991122806,-3.6316478654830413,157,1234.451292104002,130.00254491014798,42.56613004505633
