week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,mean_hr_rise_bpm,mean_hr_rise_bpm_per_min,mean_hr_drop_bpm,mean_hr_drop_bpm_per_min,total_transition_events,load_4w_avg,hr_4w_avg,near_max_4w_avg,load_delta,load_pct_change,acute_load_2w,chronic_load_6w,acute_chronic_ratio,near_max_share,load_per_hour,high_intensity_week,high_load_week,low_load_week,load_phase,phase_with_intensity,previous_phase,phase_transition
2024-11-18,5,20.34540054321289,679.5218054016431,143.74764010830268,201.0,0.5443095043142033,3.5892958814534857,4.51685926192214,430.25,0.7310148408968823,55.649941591421765,371.5070432362896,2456.65235769527,2734.902065652379,134.5518230607904,0.3068035264502896,43.976343755032055,0.8361047310392902,0.4180523655196451,-2.3843857770701846,-3.179181036093579,592,2443.8887578677486,136.59134418306337,79.56242202868066,1310.6802976553952,92.02782369340747,2079.5619168246812,2539.8783465120155,0.8187643788847284,0.08189574072391821,241.48470679635082,False,False,False,mixed,mixed,recovery,recovery -> mixed
2024-11-25,4,12.664440338134764,509.3504461586475,139.96910501717383,192.0,0.5175113831005236,3.304826801336634,4.507532660332564,283.8,0.6433966104020313,48.13333334128062,256.04739592245704,1605.0457393805125,1845.7124060869155,146.89167798472468,0.368968423140238,50.94382364507593,0.0903623144830934,0.0451811572415467,-2.9349000020165223,-3.9132000026886966,396,2236.743926961733,135.96617057811147,66.71242677122355,-889.1896595654634,-32.51266912745403,2290.3072358696472,2510.835774878848,0.9121692700033949,0.09449944277910481,217.41954915402562,False,False,False,unloading,unloading,mixed,mixed -> unloading
2024-12-02,4,6.172200164794921,352.5928131679694,126.8801791509632,198.0,0.4246821216380368,2.7262753439264653,4.726720496698561,147.83333333333334,0.4638956683656315,63.14997762044271,151.7960185704999,948.829558681649,1264.5794467838623,170.7415052974737,0.3337719764846632,44.24281588975605,0.499261908603949,0.2496309543019745,-3.29123765180098,-4.388316869067974,173,1817.353921630035,132.11958818958212,53.8916174347202,-581.1329593030532,-31.48556391486309,1555.1459264353891,2147.641147390296,0.7241181462392464,0.17910171524216265,215.190905694627,False,False,True,recovery,recovery,unloading,unloading -> recovery
2024-12-09,3,8.686800231933592,258.57678591807684,151.92664561630474,194.0,0.6023166355766293,3.987892718110052,4.733579839731052,183.3,0.7986572921511362,58.76669134100278,158.1313320400199,1059.776767280442,1353.610223985456,155.77718032858277,0.3270167663516923,49.687721539656486,2.5850050385458725,1.2925025192729362,-2.5994513130672607,-3.4659350840896805,288,1799.7010356271533,140.63089247318612,56.42498597353697,89.03077720159376,7.040346688222798,1309.0948353846593,1927.5275631027082,0.6791575178709413,0.2272697880915785,314.0908923852843,True,False,True,recovery,recovery + intensity,recovery,recovery -> recovery
2024-12-16,5,22.128480590820317,664.8837490558624,150.64833867833832,196.0,0.5932506289243853,4.086744338283711,4.801135830086539,472.1666666666667,0.8127423304677637,104.04999999602636,393.98234637529777,2712.3372190598984,3232.5872190400305,145.88355327948483,0.3172666568666535,47.76071248764349,2.096550657284378,1.048275328642189,-2.071368494924828,-2.761824659899771,671,1924.122323974066,142.35606711569503,68.52500057468812,1878.9769950545744,138.8122638082825,2293.0987215127434,1975.935521590938,1.1605129299292314,0.15649352258011687,291.71300008132107,False,True,False,loading,loading,recovery,recovery -> loading
2024-12-23,3,15.133320404052734,396.7181224147479,149.44962549885,199.00000000000003,0.5847491170131206,4.016281585024996,4.831365147589128,275.55,0.7738732080228635,81.33323511282603,232.3528126387314,1595.0741050144975,2001.740280578628,130.6529915706242,0.3194309983491165,47.49651951993064,-0.8057474016313341,-0.402873700815667,1.5797821896953623,2.10637625292715,332,1963.1292925969944,144.72619723611405,76.82497601757447,-1230.8469384614025,-38.07621744006408,2617.163749809329,2072.1886070212117,1.2629949517826582,0.20501517454702112,302.74497193035927,False,False,False,mixed,mixed,loading,loading -> mixed
2024-12-30,6,28.552140762329103,891.0586004177729,147.15802903154557,194.0,0.5684966597981954,3.821531438687236,4.708348641747373,634.2,0.7541109830783679,211.8665539820989,507.979792919485,3434.4983128969207,4493.831082807415,162.56750517424229,0.3409231534303845,50.02721978911273,1.6469348360137832,0.8234674180068916,-1.944717662381434,-2.5929568831752454,868,2770.4422016028825,149.79565970625964,114.00412010798853,2492.0908022287877,124.49621094243142,3247.7856816930216,2365.343443213718,1.3730715051173952,0.2377694956120341,302.59498628039603,True,True,False,loading,loading + intensity,mixed,mixed -> loading
2025-01-06,4,16.024860427856442,495.6696750322978,150.30921011261256,206.0,0.5908454617915784,3.892329348348401,4.8315270404533415,333.31666666666666,0.7542549023335915,93.11638272603354,293.05340657152584,1932.153839209559,2397.735752839727,149.9466426883888,0.3314508775327544,49.44130725560312,2.9794006223978893,1.4897003111989446,-2.394609184475942,-3.192812245967924,381,3031.4735838164497,149.3913008303366,122.5915429542462,-2096.0953299676885,-46.6438388836414,3445.783417823571,2457.3473343391865,1.4022370259474077,0.18785975300983682,290.2419744782842,False,False,False,mixed,mixed,loading,loading -> mixed
2025-01-13,4,16.253460433959958,523.7306496322155,144.60678440246537,193.0,0.5504027262586196,3.537668297217971,4.663593974419359,323.6333333333333,0.6896430290772446,91.54987700184186,287.8485019322197,1849.2402576185852,2306.989642627794,144.94316246929864,0.3242518530113524,46.91899946878957,0.5091263014963763,0.2545631507481881,-3.168469410045235,-4.224625880060313,375,2800.074189713391,147.8809122613684,119.46651220570008,-90.74611021193277,-3.784658509781935,2352.362697733761,2631.082366979842,0.8940665359838138,0.1748033594484719,264.29497424844476,False,False,False,unloading,unloading,mixed,mixed -> unloading
2025-01-20,7,18.831620040893554,692.2948616325855,143.7310942178872,202.0,0.544192157573668,3.557128779536659,4.589654611883837,406.9166666666667,0.6974146875400643,97.26868598858516,352.01988195477264,2215.9875143768822,2702.330944319808,183.7486720606697,0.3676983782861545,53.32989414173862,4.137438332164352,2.068719166082176,-4.873301151547166,-6.497734868729556,544,2975.2218556486864,146.45127944112767,123.45037492463987,395.341301692014,17.13667432167998,2504.660293473801,2855.8691537022337,0.8770220758282502,0.14050181704253,234.20635576700164,False,False,False,mixed,mixed,unloading,unloading -> mixed
