id,hr_sample_zone_seconds,avg_sample_zone_depth,avg_active_zone_depth,avg_rest_zone_depth,active_zone_minutes,rest_or_low_zone_minutes,active_zone_share,rest_or_low_zone_share,dominant_sample_zone,sample_z1_minutes,sample_z1_share,sample_z2_minutes,sample_z2_share,sample_z3_minutes,sample_z3_share,sample_z4_minutes,sample_z4_share,sample_z5_minutes,sample_z5_share,sample_z6_minutes,sample_z6_share
202E7581-F328-4DBF-BE77-0559D85B60E1,8105.0,2.079086983343615,3.5321366531557614,1.0,57.56666666666667,77.51666666666667,0.4261566933991363,0.5738433066008637,z1,77.51666666666667,0.5738433066008637,13.9,0.10289944478716842,17.133333333333333,0.12683528685996298,11.333333333333334,0.08389882788402221,12.4,0.09179518815545959,2.8,0.020727945712523135
FD585264-CE90-4128-9689-779E23FB1DC5,7127.0,3.262803423600393,4.668562329390355,1.0,73.26666666666667,45.516666666666666,0.6168093166830363,0.38319068331696365,z1,45.516666666666666,0.38319068331696365,8.35,0.07029605724708854,11.35,0.0955521257190964,6.8,0.057247088536551145,16.5,0.13890837659604321,30.266666666666666,0.2548056685842571
567DE34B-361A-47CA-A7C3-7C6407B35CDF,5577.0,3.2124798278644433,4.057234886025768,1.0,67.26666666666667,25.683333333333334,0.723686569840416,0.276313430159584,z1,25.683333333333334,0.276313430159584,13.166666666666666,0.1416532185762955,12.416666666666666,0.13358436435359514,9.316666666666666,0.10023310023310024,22.133333333333333,0.23812085350546888,10.233333333333333,0.11009503317195625
E3BC0A2B-407E-4592-BAB6-7C7897D37A91,9865.0,2.9794221996958945,4.174605755161762,1.0,102.51666666666667,61.9,0.6235174860618348,0.37648251393816523,z1,61.9,0.37648251393816523,23.0,0.1398884946781551,16.866666666666667,0.10258489609731374,12.916666666666666,0.07856056766345666,18.7,0.11373542828180436,31.033333333333335,0.18874809934110492
26C08C89-C4C9-4EEE-A6FB-1C328EF2AA85,6376.0,3.290934755332497,4.32961021198997,1.0,73.11666666666666,33.15,0.6880489335006273,0.31195106649937265,z1,33.15,0.31195106649937265,14.116666666666667,0.13284190715181932,10.416666666666666,0.09802383939774154,10.466666666666667,0.09849435382685069,13.483333333333333,0.12688205771643662,24.633333333333333,0.23180677540777916
847F9954-8DC7-4E49-8BF7-344E53634B43,8043.0,2.3993534750714907,4.25948450622647,1.0,57.55,76.5,0.4293174188735546,0.5706825811264453,z1,76.5,0.5706825811264453,12.433333333333334,0.092751460897675,8.0,0.05967922417008579,7.283333333333333,0.05433296033818227,11.866666666666667,0.08852418251896059,17.966666666666665,0.134029590948651
72EC8C55-054A-44BE-B3FD-1B4F816869E7,7558.0,2.346784863720561,3.794125720559978,1.0,60.71666666666667,65.25,0.4820058216459381,0.5179941783540619,z1,65.25,0.5179941783540619,18.0,0.14289494575284467,10.633333333333333,0.08441386610214342,9.6,0.07621063773485048,10.833333333333334,0.08600158772161948,11.65,0.09248478433448003
E45D252D-9239-4E9F-914F-BEEBBB4497BB,6438.0,1.9389561975768872,3.571246278179498,1.0,39.18333333333333,68.11666666666666,0.36517552034793416,0.6348244796520659,z1,68.11666666666666,0.6348244796520659,10.316666666666666,0.09614787200994097,8.8,0.08201304753028892,9.466666666666667,0.08822615719167444,8.566666666666666,0.07983845914880397,2.033333333333333,0.018949984467225848
83F2366B-0A57-4335-B0FA-6CE9DC072A6A,8023.0,3.0373924965723544,4.017537382314934,1.0,90.28333333333333,43.43333333333333,0.6751838464414808,0.3248161535585193,z1,43.43333333333333,0.3248161535585193,18.0,0.13461298766047614,19.416666666666668,0.14520752835597656,14.6,0.10918608999127509,19.533333333333335,0.14608001994266484,18.733333333333334,0.1400972204910881
D9F93B46-EEBF-4D24-90E0-8331CDBBCD11,7984.0,3.469564128256513,4.607868252516011,1.0,91.08333333333333,41.983333333333334,0.684493987975952,0.3155060120240481,z1,41.983333333333334,0.3155060120240481,16.116666666666667,0.12111723446893788,10.35,0.07778056112224449,6.1,0.045841683366733464,19.083333333333332,0.1434118236472946,39.43333333333333,0.2963426853707415
