avg_hr,date,density,distance_km,distance_m,duration_min,duration_s,end,heart_rate_samples,hr90_min,hr90_ratio,hr90_s,id,iso_week,max_hr,min_hr,pace_50_s,pool_length_m,rest_ratio,rest_time_min,rest_time_s,simple_hr_load,split_count,start,swim_time_min,swim_time_s,weekday,year,week_start,athlete_age_years,age_pred_hr_max_fox,age_pred_hr_max_tanaka,avg_pct_observed_max,avg_pct_age_max_fox,avg_pct_age_max_tanaka,avg_hrr_intensity_age_fox,avg_lthr_ratio,zone_pct_observed_max,zone_pct_age_max_fox,zone_pct_age_max_tanaka,zone_hrr_age_fox,zone_lthr_proxy,hr_sample_zone_seconds,avg_sample_zone_depth,avg_active_zone_depth,avg_rest_zone_depth,active_zone_minutes,rest_or_low_zone_minutes,active_zone_share,rest_or_low_zone_share,dominant_sample_zone,sample_z1_minutes,sample_z1_share,sample_z2_minutes,sample_z2_share,sample_z3_minutes,sample_z3_share,sample_z4_minutes,sample_z4_share,sample_z5_minutes,sample_z5_share,sample_z6_minutes,sample_z6_share,avg_hrr_intensity,avg_hr_zone,avg_zone_weight,zone_depth_weight,near_max_min,near_max_ratio,simple_hr_load_v2,zone_weighted_load,near_max_load,combined_load,load_per_km,hr_efficiency_proxy,transition_count,hr_rise_events,avg_hr_rise_bpm,median_hr_rise_bpm,avg_hr_rise_bpm_per_min,hr_drop_events,avg_hr_drop_bpm,median_hr_drop_bpm,avg_hr_drop_bpm_per_min
137.40548780487805,2024-06-13,0.492290288621664,5.15,5150.0,141.78477818369865,8507.08669102192,2024-06-13T16:17:26+00:00,1640,28.916642330090205,0.414282879883179,1734.9985398054123,D6B39230-5794-4B8A-A220-E64F9A34B59C,24,178.0,67.0,40.65976856750192,50.0,0.5077097113783361,71.98550880948703,4319.1305285692215,707.6382621951219,103,2024-06-13 13:55:39+00:00,69.79926937421163,4187.956162452698,Thursday,2024,2024-06-10,15.036585282380884,204.96341471761912,197.47439030233338,0.6606033067542214,0.6703903132868052,0.6958142146660647,0.510319985548217,0.8989365818110151,z2_60_70,z2_60_70,z2_60_70,z1_under_60,lthr_z2_85_90,8465.0,3.1145894861193146,4.325901151988108,1.0,89.7,51.38333333333333,0.6357944477259303,0.3642055522740697,z1,51.38333333333333,0.3642055522740697,12.566666666666666,0.08907265209686946,15.016666666666667,0.10643827525103366,14.766666666666667,0.10466627288836385,25.316666666666666,0.17944477259303013,22.033333333333335,0.1561724748966332,0.49932970074381594,z2,2.0,3.1145894861193146,28.916642330090205,0.41428287988317947,70.79735086049457,441.601379422707,144.58321165045103,586.184591073158,113.82225069381708,0.29591080543479176,141,140.0,4.926763344149116,-0.2179292929292984,2.463381672074558,141.0,-1.0119990280969828,1.125,-1.3493320374626436
137.18588235294118,2024-06-14,0.41989927158049806,5.2,5200.0,159.18422298431398,9551.053379058838,2024-06-14T16:33:07+00:00,1700,27.8,0.41591027798358404,1668.0,62D3A707-1338-4224-B194-28DC4EF9EC85,24,186.0,67.0,38.56231112205065,50.0,0.580100728419501,92.34288370609283,5540.57302236557,713.3665882352941,104,2024-06-14 13:53:56+00:00,66.84133927822113,4010.480356693268,Friday,2024,2024-06-10,15.039323189387872,204.96067681061214,197.47247376742848,0.6595475113122172,0.669327816865592,0.694708886437057,0.5087383156962185,0.8974998751884127,z2_60_70,z2_60_70,z2_60_70,z1_under_60,lthr_z2_85_90,9129.0,3.2195202103187643,4.545406824146982,1.0,95.25,56.9,0.6260269470916858,0.3739730529083142,z1,56.9,0.3739730529083142,16.516666666666666,0.10855515390513748,10.416666666666666,0.06846313944572242,10.966666666666667,0.07207799320845656,19.3,0.1268485047650345,38.05,0.2500821557673349,0.4977722152690864,z2,2.0,3.2195202103187643,27.8,0.415910277983584,79.23748331079018,512.4968230618877,139.0,651.4968230618877,125.28785058882454,0.28109533182751656,165,157.0,2.758826682846763,0.904761904761898,1.3794133414233816,159.0,-2.922709216185422,-2.5555555555555713,-3.896945621580562
146.5717105263158,2024-06-15,0.41713247002727205,4.5,4500.0,139.62946694890658,8377.768016934395,2024-06-15T16:11:50+00:00,1520,8.8,0.151088564511246,528.0,F3AF9523-A60B-40E7-B58C-0755167AA7A1,24,208.0,68.0,38.82932295799255,50.0,0.5828675299727271,81.38548251191774,4883.128950715065,659.5726973684211,90,2024-06-15 13:52:13+00:00,58.24398443698883,3494.63906621933,Saturday,2024,2024-06-10,15.04206109639486,204.95793890360514,197.4705572325236,0.7046716852226721,0.7151306814968057,0.7422458951879399,0.5767823958425086,0.9589040041677457,z3_70_80,z3_70_80,z3_70_80,z1_under_60,lthr_z4_95_100,8079.0,3.4559970293353137,4.513101983002833,1.0,94.13333333333334,40.516666666666666,0.699096422824607,0.300903577175393,z1,40.516666666666666,0.300903577175393,16.766666666666666,0.12452036143087016,11.5,0.08540660972892684,9.716666666666667,0.07216239633618023,18.966666666666665,0.14085901720509963,37.18333333333333,0.2761480381235301,0.5643383725270624,z4,4.0,3.4559970293353137,8.8,0.15108856451124608,78.79826613476719,482.5590229830945,44.0,526.5590229830946,117.01311621846546,0.2649168984830879,126,121.0,3.417965125094396,0.8194444444444287,1.708982562547198,123.0,-4.906340560737225,-2.8999999999999773,-6.541787414316299
145.88796680497924,2024-06-17,0.425569222638488,5.3,5300.0,155.91086379885672,9354.651827931404,2024-06-17T16:26:18+00:00,1687,24.19997148513794,0.36472729399729004,1451.9982891082764,F28CA950-2077-4ECD-8AF0-3F478A58F949,25,193.0,76.0,37.557093457230984,50.0,0.574430777361511,89.559998691082,5373.59992146492,773.20622406639,106,2024-06-17 13:50:24+00:00,66.35086510777474,3981.051906466484,Monday,2024,2024-06-17,15.047536910408837,204.95246308959116,197.4667241627138,0.7013844557931694,0.7118136791613333,0.7387977261665953,0.5718489183752133,0.9544308040538911,z3_70_80,z3_70_80,z3_70_80,z1_under_60,lthr_z4_95_100,8983.0,3.6975397973950797,4.750503018108652,1.0,107.68333333333334,42.03333333333333,0.7192474674384949,0.28075253256150506,z6,42.03333333333333,0.28075253256150506,16.05,0.10720249359902037,10.466666666666667,0.0699098296782812,9.9,0.06612490259378827,19.15,0.12790827117889347,52.11666666666667,0.34810197038851165,0.5594891262764485,z4,4.0,3.6975397973950797,24.19997148513794,0.3647272939972908,87.23043296382872,576.4866237425166,120.9998574256897,697.4864811682063,131.60122286192572,0.25743791129419685,167,164.0,5.245757798765707,0.9483333333333235,2.6228788993828536,164.0,-3.4261086287550633,-0.8819444444444429,-4.568144838340085
145.0261215218626,2024-06-18,0.409683656381623,4.4,4400.0,154.4145736515522,9264.874419093132,2024-06-18T16:26:34+00:00,1761,17.74164924820264,0.280451045570739,1064.4989548921585,4914DEDC-4E03-446A-BBC9-4DA779F221F5,25,190.0,91.0,43.13258668103001,50.0,0.590316343618376,91.15344651937485,5469.206791162491,638.1149346961954,88,2024-06-18 13:52:10+00:00,63.26112713217735,3795.667627930641,Tuesday,2024,2024-06-17,15.050274817415826,204.9497251825842,197.4648076278089,0.6972409688551087,0.7076180336063527,0.7344403454169653,0.5656127362239443,0.9487924247923947,z2_60_70,z3_70_80,z3_70_80,z1_under_60,lthr_z3_90_95,9187.0,3.6206596277348426,4.517825832846289,1.0,114.06666666666666,39.05,0.7449657124197235,0.25503428758027646,z1,39.05,0.25503428758027646,14.616666666666667,0.09546097746816153,16.566666666666666,0.10819636442799609,15.216666666666667,0.09937955807118755,30.466666666666665,0.19897681506476542,37.2,0.24295199738761294,0.5533767483820042,z3,3.0,3.6206596277348426,17.74164924820264,0.2804510455707399,85.44943467008946,559.0826127540633,88.7082462410132,647.7908589950765,147.22519522615374,0.29741253664104783,119,117.0,8.076875116054683,4.521739130434781,4.038437558027342,118.0,-5.553673889848508,-0.8913043478260931,-7.40489851979801
146.4023668639053,2024-06-19,0.45846726598824306,4.25,4250.0,155.020243982474,9301.21463894844,2024-06-19T16:28:09+00:00,1690,10.616605766614278,0.14937879150927103,636.9963459968567,A02A4A12-D2AD-4B5B-A978-F17BFAB17EB5,25,198.0,84.0,50.1682640692767,50.0,0.5415327340117561,83.94853655099868,5036.912193059921,622.2100591715975,85,2024-06-19 13:53:08+00:00,71.07170743147532,4264.302445888519,Wednesday,2024,2024-06-17,15.053012724422814,204.9469872755772,197.46289109290404,0.7038575329995448,0.7143426151810116,0.7414171141403205,0.5756005870957002,0.9577961211022977,z3_70_80,z3_70_80,z3_70_80,z1_under_60,lthr_z4_95_100,9110.0,3.660812294182217,4.450042698548249,1.0,117.1,34.733333333333334,0.7712403951701426,0.2287596048298573,z6,34.733333333333334,0.2287596048298573,16.25,0.10702524698133918,21.35,0.14061470911086718,15.4,0.10142700329308452,21.65,0.14259055982436883,42.45,0.279582875960483,0.5631373536447185,z4,4.0,3.660812294182217,10.616605766614278,0.14937879150927127,87.29768995764901,567.5000150181677,53.08302883307139,620.583043851239,146.0195397297033,0.34267385933666494,135,134.0,2.3992286773875318,0.6308123249299626,1.1996143386937659,134.0,-4.693954217874839,-4.783690476190486,-6.258605623833119
133.9904761904762,2024-06-20,0.28858880057123204,1.645920043945312,1645.9200439453125,133.9921513835589,8039.529083013535,2024-06-20T02:18:02+00:00,1470,11.133285236358642,0.287915139782361,667.9971141815186,1779DA41-6C6A-4DAF-B81F-C7A0CB224486,25,182.0,69.0,70.48088586560488,22.86,0.7114111994287671,95.3235171298186,5719.411027789116,220.53761045968193,32,2024-06-20 00:04:03+00:00,38.66863425374031,2320.1180552244186,Thursday,2024,2024-06-17,15.055750631429802,204.94424936857018,197.46097455799915,0.6441849816849816,0.6537898799468568,0.6785668737349408,0.4856344247557998,0.8765948331913771,z2_60_70,z2_60_70,z2_60_70,z1_under_60,lthr_z2_85_90,7924.0,2.690938919737506,3.914093083949543,1.0,76.63333333333334,55.43333333333333,0.5802624936900556,0.4197375063099445,z1,55.43333333333333,0.4197375063099445,15.4,0.1166077738515901,16.866666666666667,0.12771327612317013,15.35,0.11622917718324079,16.95,0.12834427057041897,12.066666666666666,0.09136799596163554,0.47510976021614315,z2,2.0,2.690938919737506,11.133285236358642,0.2879151397823612,63.660978914687824,360.5646950973784,55.66642618179321,416.2311212791716,252.88659847744185,0.5260141457025028,75,74.0,7.651378767843301,5.713333333333324,3.8256893839216506,75.0,-7.023904117951714,-4.125,-9.365205490602284
136.92532669570627,2024-06-20,0.448174734635971,4.55,4550.0,155.3080701172352,9318.484207034111,2024-06-20T16:30:31+00:00,1607,13.316666668653488,0.19131725272264302,799.0000001192093,155AE422-BEC7-432D-8443-953169781B5A,25,186.0,72.0,45.89350754612095,50.0,0.5518252653640281,85.70291700561842,5142.175020337105,623.0102364654635,91,2024-06-20 13:55:12+00:00,69.60515311161677,4176.309186697006,Thursday,2024,2024-06-17,15.055750631429802,204.94424936857018,197.46097455799915,0.6582948398832033,0.6681101183252076,0.6934298131679074,0.5069100525450274,0.8957952634176013,z2_60_70,z2_60_70,z2_60_70,z1_under_60,lthr_z2_85_90,8762.0,2.992581602373887,4.027397260273973,1.0,96.11666666666666,49.916666666666664,0.6581830632275736,0.34181693677242636,z1,49.916666666666664,0.34181693677242636,18.35,0.12565624286692537,24.55,0.16811230312713993,10.266666666666667,0.07030358365669938,22.016666666666666,0.15076466560146085,20.933333333333334,0.1433462679753481,0.49592430280642746,z2,2.0,2.992581602373887,13.316666668653488,0.19131725272264358,77.02104639310161,464.7720733330317,66.58333334326744,531.3554066762991,116.78140806072508,0.33517179512093936,136,128.0,4.412871520668678,1.9597935880544526,2.206435760334339,127.0,-3.3467422889557357,-2.0338164251207616,-4.462323051940977
145.24631703005304,2024-06-21,0.39123219140804905,4.9,4900.0,147.76726548473042,8866.035929083824,2024-06-21T16:23:57+00:00,1697,20.16666667064031,0.34883600266151205,1210.0000002384186,3B9E392B-429C-4CB1-A959-EDF742EAA6F3,25,187.0,79.0,35.39468026161194,50.0,0.60876780859195,89.95595439076423,5397.357263445854,711.7069534472598,98,2024-06-21 13:56:11+00:00,57.81131109396617,3468.67866563797,Friday,2024,2024-06-17,15.058488538436793,204.9415114615632,197.45905802309426,0.6982996011060242,0.7087208247573308,0.7355768759570677,0.5672427117913379,0.9502329916913234,z2_60_70,z3_70_80,z3_70_80,z1_under_60,lthr_z4_95_100,8767.0,3.741302612067982,4.414748508098891,1.0,117.3,28.816666666666666,0.8027831641382457,0.1972168358617543,z6,28.816666666666666,0.1972168358617543,12.95,0.08862780882856165,22.066666666666666,0.15102087373103684,21.366666666666667,0.1462301813619254,25.216666666666665,0.17257898939203833,35.7,0.24432531082468348,0.5549384186528584,z4,4.0,3.741302612067982,20.16666667064031,0.34883600266151255,82.0017326367534,552.8420563361649,100.83333335320155,653.6753896893664,133.4031407529319,0.24368728230326417,151,150.0,2.6299058374035487,2.2173913043478137,1.3149529187017743,151.0,-3.6998317618358736,-2.444444444444457,-4.933109015781165
132.1293900184843,2024-06-24,0.59882112610114,5.45,5450.0,150.84926984906195,9050.956190943718,2024-06-24T16:24:45+00:00,1623,8.899998539686203,0.098525718204491,533.9999123811722,2A19419F-E2EA-477B-AA31-12B4B4AB266E,26,185.0,69.0,49.723887876633114,50.0,0.40117887389885903,60.51754020651182,3631.052412390709,720.1051756007394,109,2024-06-24 13:53:54+00:00,90.33172964255014,5419.903778553009,Monday,2024,2024-06-24,15.066702259457758,204.93329774054223,197.45330841837958,0.6352374520119437,0.644743394437384,0.6691677697216304,0.4721803298069125,0.864419202737069,z2_60_70,z2_60_70,z2_60_70,z1_under_60,lthr_z2_85_90,8687.0,2.59802002992978,3.82614006514658,1.0,81.86666666666666,62.916666666666664,0.5654426154023253,0.4345573845976747,z1,62.916666666666664,0.4345573845976747,16.1,0.11120064464141821,20.4,0.14090019569471623,19.916666666666668,0.13756187406469436,12.533333333333333,0.08656613330263613,12.916666666666666,0.08921376769886037,0.4619105675069808,z2,2.0,2.59802002992978,8.899998539686203,0.09852571820449146,69.67887184399389,391.90942456814537,44.499992698431015,436.4094172665764,80.0751224342342,0.3763272340065823,153,150.0,5.721911163264279,1.5555555555555713,2.8609555816321395,151.0,-5.570605211529855,-4.208333333333343,-7.427473615373139
